title,url,set,indegree,outdegree,pagerank
Chat - Urban Legends and Folklore,http://urbanlegends.about.com/mpchat.htm,[O],1,1,0.00034980262011768525
About Astrology - Home Page,http://clk.about.com/?zi=11/pJ,[O],1,1,0.00034980262011768525
Voyage sur la Lune,http://www.hypnoide.com/moon,[O],1,1,0.0003484054646308831
Open Directory - Science: Science in Society: Skeptical Inquiry: Hoaxes: Lunar Landing,http://dmoz.org/Science/Science_in_Society/Skeptical_Inquiry/Hoaxes/Lunar_Landing,[R],2,33,0.00034723255900852626
idleworm: movies - fox moon hoax,http://www.idleworm.com/spoofs/moonhoax.htm,[O],1,2,0.00034698897439073537
First moon landing in 1969 marked an entire generation,http://www.compleatheretic.com/pubs/columns/apollo11.html,[R],1,8,0.00034657800735964886
Apollo Oxygen And Two-Gas Environment Problems,http://internet.ocii.com/~dpwozney/apollo2.htm,[I],2,2,0.0003461355748808235
MSNBC Cover,http://www.msnbc.com,[O],2,4,0.0003439684374663942
KR Washington Bureau | 10/29/2002 | NASA commissions book to prove moon landing really happened,http://www.twincities.com/mld/twincities/business/technology/4397818.htm,[R],1,4,0.00034392138939670934
Karlo.Org,http://karlo.org,[I],1,3,0.00034392138939670934
NASA Apollo Mission Apollo-10,http://science.ksc.nasa.gov/history/apollo/apollo-10/apollo-10.html,[O],1,2,0.00034027422303473494
NASA MOONS DUMBED DOWN USA,http://us.geocities.com/nasa_moons_usa,[I],3,14,0.00033923462617820765
BBC NEWS | World | Americas | Ex-astronaut escapes assault charge,http://news.bbc.co.uk/1/hi/world/americas/2272321.stm,[I],1,1,0.00033912248628884824
Moon Movie,http://www.moonmovie.com/commentary.htm,[I],1,1,0.00033912248628884824
Current Locations of Manned Spacecraft,http://www-cs-students.stanford.edu/~rsf/CapsuleLocations.html,[I],1,5,0.00033912248628884824
Teacher Created Materials: Planets Thematic Unit,http://www.buyteachercreated.com/estore/product/3076,[O],1,1,0.00033912248628884824
Space Shuttle Launches,http://science.ksc.nasa.gov/shuttle/missions/missions.html,[O],2,1,0.0003382084095063985
Moon Landing Hoax,http://a1.nu/moon-landing-hoax,[R],3,33,0.0003381862153742156
KR Washington Bureau | 10/29/2002 | NASA commissions book to prove moon landing really happened,http://www.siliconvalley.com/mld/siliconvalley/4397818.htm,[R],1,1,0.00033592321755027425
NASA CONSPIRACY - Were the moon-landing photographs faked?,http://www.geocities.com/Area51/Vault/3150/govment2.htm,[R],1,1,0.00033592321755027425
Frequently Asked Questions: Planetary,http://nssdc.gsfc.nasa.gov/planetary/planetaryfaq.html,[I],1,3,0.00033592321755027425
Welcome to the Center for Inquiry Libraries Homepage,http://www.cfilibraries.org,[O],1,1,0.00033592321755027425
"Cydonia &amp; Antichrist, Aliens and Angels on Mars: UFOs &amp; the Bible - End Time Prophecy &amp; Conspiracy - Antichrist Prophecy, Israel Prophecy, Bible Prophecy, ufos and the Bible, Mars Conspiracy Ufos Israel Temple Mount, Mason Conspiracy &amp; Jerusalem, Bible Prophecy Millennial Prophecy Is",http://www.mt.net/~watcher/new.html,[I],1,1,0.00033592321755027425
Men on the Moon as a Matter of Fact,http://www.space.com/news/SI_moon_hoax-1.html,[R],2,2,0.0003342979205975227
"The Worlds Hottest Web Links. Brainstrains.com,",http://www.stormpages.com/brainstrain,[I],1,6,0.0003319241316270567
Google Search: moon landing hoax,http://www.google.com/search?q=moon+landing+hoax,[O],1,10,0.0003319241316270567
Apollo Moon Landing Hoax??,http://www.globalsecurity.org/org/news/2001/010808-moon2.htm,[R],1,16,0.0003309910115783059
"collectSPACE - ""One small show, one giant danger"" by Kim Poor",http://www.collectspace.com/resources/editorial_moonhoax.html,[I],1,2,0.00032999564240947276
BARGAIN-SHOPPING.NET,http://www.bargain-shopping.net,[O],3,1,0.00032921210784004706
HOMESECURITYCAMERAS.NET,http://www.homesecuritycameras.net,[O],3,1,0.00032921210784004706
Kansascity.com - Your Kansas City Everything Guide,http://www.kansascity.com/mld/kansascity/news/breaking_news/5913324.htm?from=astrowire,[O],3,1,0.00032921210784004706
TechTV | Was the Moon Landing a Hoax?,"http://www.techtv.com/news/culture/story/0,24195,3400026,00.html",[R],1,5,0.00032865215223533325
A debate on &#0145;moon hoax&#0146; claims,http://www.msnbc.com/news/835789.asp?0bl=-0,[I],1,6,0.00032865215223533325
Buy Space Posters Online,http://posters-posters-posters.com/space.html,[O],2,1,0.000328272792305858
Empty title field,http://www.greatdreams.com/scalar.htm,[I],1,8,0.0003273098017156518
More about NASA Astronauts,http://www.jsc.nasa.gov/Bios/more.html,[I],1,8,0.0003255726422195935
Yahoo! Directory Moon Missions > Apollo Project,http://dir.yahoo.com/Science/Space/Exploration/Missions/Moon/Apollo_Project,[I],1,3,0.0003255726422195935
Viewing list of forums - Forums powered by UBBThreads&trade;,http://uplink.space.com,[O],1,1,0.00032449725776965266
Space Projects - Space Information - Space Shop,http://members.lycos.co.uk/spaceprojects,[O],1,4,0.00032449725776965266
"Apollo Launch Pad - Mercury, Gemini and Apollo Missions",http://apollo-society.org/merc_gem_apollo.html,[I],1,11,0.00032428951304636864
Google Directory - Science &gt; Science in Society &gt; Skeptical Inquiry &gt; Hoaxes &gt; Lunar Landing,http://directory.google.com/Top/Science/Science_in_Society/Skeptical_Inquiry/Hoaxes/Lunar_Landing,[R],1,24,0.0003230835334847543
Google Search: &quot;lunar+landing&quot;,http://www.google.com/search?num=10&amp;query=%22lunar%2blanding%22,[O],1,4,0.0003230835334847543
HotBot Web Search for &quot;lunar+landing&quot;,http://hotbot.lycos.com/?MT=%22lunar%2blanding%22&amp;SM=MC&amp;DV=0&amp;LG=any&amp;DC=10&amp;DE=2,[O],1,1,0.0003230835334847543
Lycos Search,http://search.lycos.com/?lpv=1&amp;loc=searchhp&amp;query=%22lunar%2blanding%22,[O],1,2,0.0003230835334847543
Liberty Exposure: NASA and the Moon,http://www.alphalink.com.au/~noelmcd/moon.htm,[O],1,9,0.00032300129399716966
Skeptics Media Watch - Did Hollywood put the first man on the Moon?,http://www.skeptics.com.au/features/weird/media/mw-fakemoon.htm,[O],1,2,0.00032300129399716966
The Great Moon Hoax,http://science.nasa.gov/headlines/y2001/ast23feb_2.htm?aol10130,[O],1,8,0.00032259293113954905
HeroicStories: The Apollo 11 Moon Landing,http://www.heroicstories.com/moon.html,[R],1,2,0.00032221206581352834
"John Shepler .com - Products, Services, Information and Opportunities Online",http://www.JohnShepler.com,[O],1,10,0.0003206767024680073
"International Star Registry - Name a Star after Someone as a Birthday Gift, Anniversary Present, Special Tribute or for Corporate Gifts. Buy a Star from International Star Registry",http://www.johnshepler.com/ls/starregistry.html,[O],1,2,0.0003206767024680073
"Poster Store - Huge Selection, Low Cost Posters and Prints from JohnShepler.com In Affiliation with All Posters .com",http://www.johnshepler.com/posters/store.html,[O],1,2,0.0003206767024680073
"Elvis Presley Poster Store - Buy Posters and Prints of Elvis Presley, The King of Rock and Roll, his music and movies",http://www.johnshepler.com/posters/elvis.html,[O],1,2,0.0003206767024680073
Harry Potter Poster Store - Buy Posters and Prints Related to the Harry Potter Movies and Books,http://www.johnshepler.com/posters/harrypotter.html,[O],1,2,0.0003206767024680073
Calendar Store - Buy the latest wall calendars on a plethora of subjects.,http://www.johnshepler.com/posters/calendar.html,[O],1,2,0.0003206767024680073
World Trade Center Poster Store - Buy Posters and Prints related to New York City's World Trade Center Twin Towers,http://www.johnshepler.com/posters/worldtradecenter.html,[O],1,4,0.0003206767024680073
Santa's Poster Store - Buy holiday posters of Santa Claus for your Christmas Cheer,http://www.JohnShepler.com/posters/santas.html,[O],1,2,0.0003206767024680073
Television Poster Store - Buy TV Posters and Prints of Your Favorite Television Shows and Stars,http://www.johnshepler.com/posters/television.html,[O],1,2,0.0003206767024680073
Humor Poster Store - Buy Humorous Posters and Prints on Funny Subjects Sure to Make You Laugh,http://www.johnshepler.com/posters/humor.html,[O],1,2,0.0003206767024680073
"Scary Poster Store - Buy spooky posters and prints of horror film stars, scary movies, Halloween, vampires, mummies and more frightning scenes",http://www.johnshepler.com/posters/scary.html,[O],1,2,0.0003206767024680073
Navajo Art Poster Store - Buy Art Posters of Native American Subjects,http://www.johnshepler.com/posters/navajo.html,[O],1,3,0.0003206767024680073
Motivational Poster Store - Buy Posters and Prints Designed to Motivate and Inspire,http://www.johnshepler.com/posters/motivational.html,[O],1,3,0.0003206767024680073
"Astronomy Poster Store - Buy astronomical posters of stars, planets, supernovae, nebulae and our solar system",http://www.johnshepler.com/posters/astronomy.html,[O],1,2,0.0003206767024680073
"Fine Art Poster Store - Buy low cost, high quality posters and prints of fine art by famous artists",http://www.johnshepler.com/posters/fineart.html,[O],1,2,0.0003206767024680073
Celebrity Photos Poster Store - Buy Celebrity Pictures including Male Celebrities &amp; Female Celebrities Posters and Prints including Photos of TV and Movie Stars,http://www.johnshepler.com/posters/celebrity.html,[O],1,2,0.0003206767024680073
"Sports Poster Store - Buy Sport Posters of Athletes, Teams, and Sporting Events",http://www.johnshepler.com/posters/sports.html,[O],1,2,0.0003206767024680073
"Movie Poster Store - Buy Film Posters Online including Classic Movie Posters, Celebrities Posters, Actors and Actresses",http://www.johnshepler.com/posters/movies.html,[O],1,2,0.0003206767024680073
"Music Poster Store - Buy Music Posters of Performers, Recording Artists, and Bands",http://www.johnshepler.com/posters/music.html,[O],1,2,0.0003206767024680073
Your Own Poster Store - Make Money Selling Posters and Prints in Affiliation with AllPosters.com,http://www.johnshepler.com/posters/affiliates.html,[O],1,1,0.0003206767024680073
United States Presidents Poster Store - Buy patriotic pictures of United States Presidents from Washington to George W. Bush in American History,http://www.johnshepler.com/posters/uspresidents.html,[O],1,4,0.0003206767024680073
Half.com by eBay - Buy and Sell at Fixed Prices through the Half .com marketplace,http://www.johnshepler.com/cj/half.html,[O],1,1,0.0003206767024680073
Books-A-Million Online Bookstore - Buy Books at the Best Prices with Fast FREE Shipping on Orders Over $25 at Books A Million,http://www.johnshepler.com/cj/booksamillion.html,[O],1,2,0.0003206767024680073
"Online Education Store - Find College Textbooks, Test Preparation, Distance Learning, Educational Software, Home Schooling Information Resources and Education Learning Online",http://www.johnshepler.com/products/education.html,[O],1,9,0.0003206767024680073
Tracfone NO Contract NO Monthly Bills Nationwide Wireless Plans - Save up to HALF on Prepaid Cellular Phone Service and get a FREE Prepaid Cell Phone,http://www.johnshepler.com/cj/tracfone.html,[O],1,1,0.0003206767024680073
Video Professor E-Store - FREE Computer and Software Training,http://johnshepler.com/cj/videoprofessor.html,[O],1,2,0.0003206767024680073
GoToMyPC - FREE Download to Access Your PC from Anywhere,http://www.johnshepler.com/cj/gotomypc.html,[O],1,3,0.0003206767024680073
PC Booster - Speed Up YOUR Computer in 2 Minutes with a 25% Discount and Money Back Guarantee,http://www.johnshepler.com/ar/pcbooster.html,[O],1,1,0.0003206767024680073
Dish Network Satellite TV Special Offer - FREE Dish TV Hardware and Programming from DishNetwork,http://www.JohnShepler.com/cj/vmcsatellite.html,[O],1,1,0.0003206767024680073
FREE Dish Network Professional Satellite TV Installation Special Offer - Get a FREE DSS System for Dish TV,http://www.JohnShepler.com/cj/vmcinstall.html,[O],1,1,0.0003206767024680073
Portfolio of Articles - A Collection of Writings by John Shepler,http://www.JohnShepler.com/articles/portfolio.html,[O],1,10,0.0003206767024680073
FREE Internet Arcade Games for Kids to Play for Free on the Internet,http://www.johnshepler.com/fun/kidsarcade.html,[O],1,10,0.0003206767024680073
Doing Good on the Internet - Online Fundraising Activities to Raise Donations for Charity Organizations,http://www.johnshepler.com/charity/organizations.html,[O],1,10,0.0003206767024680073
Products and Services - The best values we've found for your online shopping convenience from JohnShepler.com,http://www.JohnShepler.com/products/selection.html,[O],1,10,0.0003206767024680073
John Shepler's Business Opportunities - Tried and Proven Ways to Make Money Online and Offline,http://www.JohnShepler.com/opportunities.html,[O],1,11,0.0003206767024680073
Cheap Internet Access from SurfBest ISP - $12.50 a Month Unlimited 56K Dial-up Internet Service Providers for the USA and Canada,http://www.johnshepler.com/ldrf/surfbest.html,[O],1,9,0.0003206767024680073
SurfBest Filter ISP Providers - Filtered Internet Service Providers with Cheap Internet Access Included or Content Filtering for Your Current ISP,http://www.johnshepler.com/ldrf/surfbestfiltered.html,[O],1,9,0.0003206767024680073
"CogniPhone Best Cheap Long Distance Phone Service Rates - NO Fees, NO Minimums, Credit Card Billing",http://www.johnshepler.com/telecom/cogniphone.html,[O],1,9,0.0003206767024680073
"Low Cost Telecommunication Services for Canada - Long Distance, Calling Cards, Internet Access with Canadian Origination",http://www.johnshepler.com/telecom/canada.html,[O],1,9,0.0003206767024680073
Secrets of Free Long Distance Phone Service - Learn How to Get Your Home and Business Long Distance Telephone Service Free From Opex Communications,http://www.johnshepler.com/ldrf/freeopexld.html,[O],1,9,0.0003206767024680073
Opex Long Distance Phone Service,http://www.johnshepler.com/telecom/opex.html,[O],1,9,0.0003206767024680073
Planet Earth Communications Cheap Long Distance Phone Service Rates from PEC,http://www.johnshepler.com/telecom/pec.html,[O],1,9,0.0003206767024680073
Unitel Discount Long Distance Phone Service,http://www.johnshepler.com/telecom/unitel.html,[O],1,9,0.0003206767024680073
Capsule Communications Best Cheap Long Distance Telephone Service Rates,http://www.johnshepler.com/telecom/capsule.html,[O],1,9,0.0003206767024680073
"Kall8 Low Cost Inbound Toll Free Telephone Calling Service - Cheap Rates, Fast Availablity, Easily Switch Phones to Receive Your Toll Free Calls",http://www.johnshepler.com/telecom/kall8.html,[O],1,9,0.0003206767024680073
AccuDial DialAround Low Cost Long Distance Dial-Around Phone Service,http://www.johnshepler.com/telecom/accudial.html,[O],1,9,0.0003206767024680073
"Inbound Toll Free Phone Service Providers - 800, 888, 877, 866 Telephone Numbers and Cheap Toll Free Phone Rates",http://www.johnshepler.com/telecom/tollfree.html,[O],1,9,0.0003206767024680073
Low Cost Dial Around Long Distance Services - Save Without Switching Telephone Service Providers,http://www.johnshepler.com/telecom/dialaround.html,[O],1,9,0.0003206767024680073
"Cheap Long Distance Phone Service for Canada, Alaska, Hawaii and the 48 US States from CogniDial Dial-Around Long Distance Telephone Calling",http://www.johnshepler.com/telecom/cognidial.html,[O],1,9,0.0003206767024680073
CogniCall International Phone Cards - Best International Long Distance Telephone Service Rates on Billable Global Calling Cards for Home and Travel,http://www.johnshepler.com/telecom/cognicall.html,[O],1,9,0.0003206767024680073
Student Travel Calling Card - Call Home for Less When You Study Abroad in Student Exchange Programs With CogniCall,http://www.johnshepler.com/ldrf/exchangestudents.html,[O],1,9,0.0003206767024680073
"Phone Card Savings Store - Save on the Best Cheap Low Cost Telephone Calling Cards for Business, Home and Travel",http://www.johnshepler.com/telecom/callingcards.html,[O],1,9,0.0003206767024680073
Speakeasy Gamers DSL Internet Access - DSL Internet Service Providers Hosting High Speed Online Games Servers,http://www.johnshepler.com/ldrf/speakeasygamer.html,[O],1,10,0.0003206767024680073
CogniConference Cheap Phone Conference Calling - Low Cost Teleconferencing Services for Business and Home Telephone Conferencing,http://www.johnshepler.com/telecom/conference.html,[O],1,9,0.0003206767024680073
"Event Planning Conference Calls - Budget Teleconferencing for Wedding Planning, Birthday Party Planning, Anniversary Celebrations, Family Reunions",http://www.johnshepler.com/ldrf/eventconference.html,[O],1,10,0.0003206767024680073
Dish Network Satellite TV Specials - Dish Programming Packages and Satellite Receivers,http://www.johnshepler.com/telecom/dish.html,[O],1,9,0.0003206767024680073
"Dish Network Satellite TV Receivers - Order Dish 301, Dish PVR 501, Model 6000 HDTV Receiver. Replacement and Extra Satellite Television Receivers.",http://www.johnshepler.com/telecom/dishreceivers.html,[O],1,9,0.0003206767024680073
"Secure Private Email - Spam free, Virus Free Email Service from Cognigen Mail",http://www.johnshepler.com/telecom/cognigenmail.html,[O],1,9,0.0003206767024680073
SurfBest Cheap Internet Access for Canada - Local Number 56K Dial-up ISP for Low Cost Canadian Internet Service,http://www.johnshepler.com/telecom/surfbestcanada.html,[O],1,9,0.0003206767024680073
Cheap Internet Access Providers - Low Cost Dial-up ISPs and High Speed Internet Service Providers,http://www.johnshepler.com/telecom/isp.html,[O],1,9,0.0003206767024680073
Long Distance Rate Finder .com - Low Cost Telecommunications Services,http://www.JohnShepler.com/telecom/ldrf.html,[O],1,9,0.0003206767024680073
Long Distance Telephone Service - Best Phone Rates Calculators,http://www.johnshepler.com/telecom/bestrates.html,[O],1,9,0.0003206767024680073
Cognigen Telecommunications Agent Business Opportunity,http://www.JohnShepler.com/telecom/agents.html,[O],1,9,0.0003206767024680073
Automated Online Fundraising Resources to Help Raise Money from Cognigen Affinity Group Relations,http://www.johnshepler.com/telecom/fundraising.html,[O],1,9,0.0003206767024680073
Inexpensive Web Hosting - Find inexpensive web hosting companies to serve your business or organization. Cheap web hosting to powerful domain hosting.,http://www.johnshepler.com/products/webhosting.html,[O],1,9,0.0003206767024680073
Career Building and Job Resources - Groom yourself for career advancement and find the job of your dreams,http://www.johnshepler.com/products/jobs.html,[O],1,9,0.0003206767024680073
"USA Patriotic E-Store - Buy United States Maps, American Flags, Patriotic Pictures, Clothing and Pins, United States Presidents Images and Veteran's Services",http://www.johnshepler.com/products/patriotic.html,[O],1,10,0.0003206767024680073
"Home and Computer Security Products - Home security systems and cameras, personal protection, and software to counter online security threats.",http://www.johnshepler.com/products/security.html,[O],1,9,0.0003206767024680073
"Travel Cheap Savings Store - Cheap Airline Tickets, Discount Hotels Search, Low Cost Vacation Packages and Travel Accessories",http://www.johnshepler.com/products/travel.html,[O],1,9,0.0003206767024680073
"Computer Products &amp; Services - Enhance the Performance of Your PC with Applications Software, SW Tools and Peripherals",http://www.johnshepler.com/products/computer.html,[O],1,9,0.0003206767024680073
"Internet Services and Webmaster Tools - Find Cheap Internet Access Providers, High Speed DSL Broadband Internet Service, Web Building Tools, Low Cost Hosting and more",http://www.johnshepler.com/products/internet.html,[O],1,9,0.0003206767024680073
"Telephone Services - Save on all your local and long distance phone calls from home, business or away. Plus telephone accessories.",http://www.johnshepler.com/products/telephone.html,[O],1,9,0.0003206767024680073
"Office Supplies E-Store - Buy Discount Office Supplies, Business Cards, Home Office Furniture and Equipment Online",http://www.johnshepler.com/products/office.html,[O],1,9,0.0003206767024680073
"Entertainment &amp; Fun Store - Enjoy Books, Music, Fun and Amusement with these Entertaining Products and Services.",http://www.johnshepler.com/products/entertainment.html,[O],1,10,0.0003206767024680073
"Hobbies and Games Store - Buy Radio Control Cars, Rent Video Games, Find Science Fair Projects, Build Robots, Shop for Digital Cameras and Browse Hobby Stores",http://www.johnshepler.com/products/hobbies.html,[O],1,9,0.0003206767024680073
Home Decorating Ideas - Shop Home Decorating Catalogs and Find Interior Decorating Ideas &amp; Products,http://www.johnshepler.com/products/decorating.html,[O],1,9,0.0003206767024680073
Health &amp; Beauty Store - Personal care products and services to help you look and feel your best,http://www.johnshepler.com/products/personal.html,[O],1,9,0.0003206767024680073
Online Dating Personals - Where Men and Women Singles Meet to Find Love and Romance Through Personal Ads,http://www.johnshepler.com/products/personals.html,[O],1,9,0.0003206767024680073
"Financial Services Money Help Center - Find home, auto and personal loans, debt reduction &amp; credit repair services, income tax preparation and insurance.",http://www.johnshepler.com/products/financial.html,[O],1,9,0.0003206767024680073
"Wealth Builders - Make your fortune in real estate, investments or building a business",http://www.johnshepler.com/products/wealthbuilders.html,[O],1,9,0.0003206767024680073
"Eyeglasses &amp; Eyeglass Frames Online - Eyeglass frame catalogs, discount sunglasses &amp; eye glasses, designer eye glass frames and reading glasses",http://www.johnshepler.com/products/eyeglasses.html,[O],1,9,0.0003206767024680073
"Cooking .com Online Special Offers - We offer cooking tips, outdoor grilling, kichen appliances, baking supplies, grourmet foods, cook books, and culinary tips",http://www.JohnShepler.com/ls/cooking.html,[O],1,2,0.0003206767024680073
"Discount Window Curtains and Blinds - Save on window treatments including discount curtains, blinds, drapes, and shades",http://www.johnshepler.com/products/windowtreatments.html,[O],1,9,0.0003206767024680073
Lexington Law Credit Repair - Low cost solutions to fixing your bad credit record from Lexington Law Firm,http://www.johnshepler.com/ar/lexingtonlaw.html,[O],1,1,0.0003206767024680073
Brian Tracy's 21 Success Secrets FREE offer - How to become a self-made millionaire on CD and audio cassette tape.,http://www.johnshepler.com/cj/briantracy21.html,[O],1,3,0.0003206767024680073
Brian Tracy's PACE Personality Quiz - Learn more about yourself and communicate better.,http://www.JohnShepler.com/cj/briantracypace.html,[O],1,3,0.0003206767024680073
Corey Rudl Internet Marketing Center - Online Internet Business Marketing Strategy and Insider Secrets from Corey Rudl,http://www.johnshepler.com/ar/imc.html,[O],1,2,0.0003206767024680073
One Minute Millionaire - Tools for Financial Independence from Robert G. Allen and Mark Victor Hansen,http://www.johnshepler.com/cj/millionaire.html,[O],1,2,0.0003206767024680073
Payday Personal Loans Online FAST - One Stop Shopping for Payday Personal Loans. Get a Payday Cash Loan Advance.,http://www.johnshepler.com/products/paydayloans.html,[O],1,9,0.0003206767024680073
"Insurance Quotes - Save on Car Insurance, Dental Plans, Term Life, Health and Pet Insurance with Online Insurance Quotes",http://www.johnshepler.com/products/insurance.html,[O],1,9,0.0003206767024680073
"Service Magic FREE Search - Find Pre-Screened Home Service Contractors in Your Area including Maids, Painters, Remodelers, Plumbers, Architects",http://www.johnshepler.com/cj/servicemagic.html,[O],1,2,0.0003206767024680073
"Contact Any Celebrity - Subscribe to a database of 13,000 celebrity addresses for TV and movie stars, sports figures, musicians, politicians and other celebrities",http://www.johnshepler.com/ibill/contactcelebs.html,[O],1,3,0.0003206767024680073
J. C. Whitney Automotive Online - Order Car Parts and Accessories from JCWhitney.com,http://www.johnshepler.com/cj/jcwhitney.html,[O],1,1,0.0003206767024680073
American Flag Patriotic Poster Store - Buy pictures of the American Flag and patriotic images as posters and prints,http://www.JohnShepler.com/posters/americanflag.html,[O],1,4,0.0003206767024680073
Circus Poster Store - Buy Circus Posters and Art Inclusing Vintage Circus Posters and prints of Circus Themes,http://www.JohnShepler.com/posters/circus.html,[O],1,2,0.0003206767024680073
Norman Rockwell Pictures Poster Store - Buy art posters and prints of Norman Rockwell paintings including The Four Freedoms,http://www.johnshepler.com/posters/normanrockwell.html,[O],1,2,0.0003206767024680073
Black Light Posters Store - Buy blacklight posters as dorm art that lights up with an eerie glow under black lights,http://www.JohnShepler.com/posters/blacklight.html,[O],1,2,0.0003206767024680073
Travel Posters Store - Buy vintage and 1930s travel posters and fine art posters prints,http://www.JohnShepler.com/posters/travel.html,[O],1,2,0.0003206767024680073
"Pictures of Trees Poster Store - Buy posters and prints all about oak tree, elm, maple, pine, cyprus and other tree photos",http://www.JohnShepler.com/posters/trees.html,[O],1,2,0.0003206767024680073
Star Wars Pictures Poster Store - Buy Movie Posters and Prints of Star Wars Episode 2 and other Star Wars Pics,http://www.JohnShepler.com/posters/starwars.html,[O],1,2,0.0003206767024680073
Titanic Poster Store - Buy posters and prints related to the Titanic shipwreck and the movie Titanic,http://www.JohnShepler.com/posters/titanic.html,[O],1,2,0.0003206767024680073
The Matrix Movies Poster Store - Buy Posters and Prints of The Matrix and The Matrix Reloaded Movies and other Movie Posters,http://www.JohnShepler.com/posters/matrix.html,[O],1,2,0.0003206767024680073
Lord of the Rings Poster Store - Buy Posters and Prints Related to the Lord of the Rings Movies,http://www.johnshepler.com/posters/lordoftherings.html,[O],1,2,0.0003206767024680073
"Marilyn Monroe Poster Store - Buy Celebrity Pictures, Posters and Prints of Movie Star Marilyn Monroe and her Movies",http://www.johnshepler.com/posters/marilyn.html,[O],1,2,0.0003206767024680073
Jennifer Lopez Pictures Photo Gallery Poster Store - Buy Pics of Jlo as Posters and Prints with these Jennifer Lopez Celebrity Pictures,http://www.JohnShepler.com/posters/jlopics.html,[O],1,2,0.0003206767024680073
"FREE Computer Learning from Video Professor - Quicken, Excel, Windows, WordPerfect, Word, Quickbooks and more Video Professor free computer learning",http://www.johnshepler.com/ar/vptraining.html,[O],1,1,0.0003206767024680073
"Cheap Ink Jet Printer Cartridges - Save up to 80% on HP, Epson, Canon, Lexmark quality printer ink with cheap jet ink cartridges",http://www.johnshepler.com/products/ink.html,[O],1,9,0.0003206767024680073
"Web Design Tools &amp; Services - Templates, Services and Software for Creating a Website for Your Business, Organization or Personal Use",http://www.johnshepler.com/products/webdesign.html,[O],1,9,0.0003206767024680073
Domain Name Registration - Search Domain Name Availability and Register Domain Names. Find Low Cost Domain Registration,http://www.johnshepler.com/products/domains.html,[O],1,9,0.0003206767024680073
"Search Engine Submission and Optimization - Services for positioning your web site registration in Internet search engines such as Excite, Overture and LookSmart",http://www.johnshepler.com/products/searchengine.html,[O],1,9,0.0003206767024680073
Fake Moon Landing - A Hoax,http://www.primeline-america.com/moon-ldg,[R],20,1,0.000319926873857404
Empty title field,http://news.bbc.co.uk/hi/english/special_report/1999/07/99/the_moon_landing/newsid_396000/396037.stm,[R],0,1,0.000319926873857404
Moon Landing,http://www.kidport.com/RefLib/Science/MoonLanding/MoonLanding.htm,[R],0,2,0.000319926873857404
Empty title field,"http://www.news.com.au/common/story_page/0,4057,6236731%255E13762,00.html",[R],0,2,0.000319926873857404
Conspiracy Planet - Moon Landing Scam - Apollo 11 Moon Landing Scam Out-Takes,http://www.conspiracyplanet.com/channel.cfm?ChannelID=124,[R],0,1,0.000319926873857404
bottomquark: Science and Technology News and Discussion,http://www.bottomquark.com/article.php?sid=1298,[R],0,9,0.000319926873857404
ZetaTalk: Moon Landing,http://www.zetatalk.com/govmt/g146.htm,[R],0,1,0.000319926873857404
Daily Telegraph: India plans moon landing (archived),"http://www.dailytelegraph.news.com.au/common/story_page/0,5936,6236731%255E401,00.html",[R],0,8,0.000319926873857404
Video Clips - Part 2 of 4 - Moon Landing - A History of Americans in Space,http://www.firstscience.com/SITE/video/part2.asp,[R],0,1,0.000319926873857404
Farshores Secrets + Conspiracies News Story: Was The Moon-Landing Produced In The Legendary AREA 51 In Nevada?,http://www.100megsfree4.com/farshores/secmoon.htm,[R],0,2,0.000319926873857404
BBHQ: To the Moon!,http://www.bbhq.com/2themoon.htm,[R],0,1,0.000319926873857404
NASA Fakes Moon Landing!,http://users.pandora.be/vdmoortel/dirk/MoonLanding/MoonLanding.html,[R],0,2,0.000319926873857404
The Moon - Moon Landing,http://members.lycos.co.uk/spaceprojects/moon.html,[R],0,13,0.000319926873857404
United States Moon Landing: Apollo 11,http://www.grc.nasa.gov/WWW/K-12/Missions/Virginia/Moonla_1.htm,[R],0,1,0.000319926873857404
Sci-Fi Today || Refuting the Moon Landing Hoax,http://www.scifitoday.com/story/2002/12/22/74237/333,[R],0,11,0.000319926873857404
Thailand's Sala Net - Moon Landing and upcoming show on UBC,http://www.sala.net/article59.html,[R],0,7,0.000319926873857404
Yahoo! Asia: Error 404 Requested URL could not be found,http://asia.news.yahoo.com/030313/afp/030313072726top.html,[R],0,2,0.000319926873857404
Was The Apollo Moon Landing Fake?,http://pirlwww.lpl.arizona.edu/~jscotti/NOT_faked/moon.htm,[R],0,3,0.000319926873857404
M  Hoax or M Virus / scam:- The M (Moon) Landing?,http://superstringtheory.com/forum/metaboard/messages14/110.html,[R],0,3,0.000319926873857404
Looking back at the moon landing,http://www.msnbc.com/news/610570.asp?0bl=-0,[R],0,7,0.000319926873857404
Faked Moon Landing (Skeptical Inquirer March 2003),http://www.csicop.org/si/2003-03/commentary.html,[R],0,6,0.000319926873857404
Re: Fake Moon Landing,http://www.webcity-usa.com/wwwboard/messages/29.html,[R],0,2,0.000319926873857404
Fake Moon Landing,http://www.webcity-usa.com/wwwboard/messages/23.html,[R],0,2,0.000319926873857404
Was the Apollo 11 moon landing a Hoax? - Astronomy at BellaOnline,http://www.bellaonline.com/articles/art5686.asp,[R],0,1,0.000319926873857404
